rror deleting document from meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 22:35:50,494] [WARNING] Failed to load saved_context_groups.json: Expecting value: line 1 column 1 (char 0). Reverting to empty list.
[2023-10-17 22:35:50,539] [DEBUG] Sending session id: b7d1c2c9-5936-40db-8df7-5306dee47460
[2023-10-17 22:35:50,541] [DEBUG] Received message while initializing uniqueId
[2023-10-17 22:35:50,561] [DEBUG] New session: None
[2023-10-17 22:35:50,564] [DEBUG] Loaded Continue config file from C:\Users\chudds\.continue\config.py
[2023-10-17 22:35:50,616] [DEBUG] Starting context manager
[2023-10-17 22:35:50,618] [WARNING] Failed to load saved_context_groups.json: Expecting value: line 1 column 1 (char 0). Reverting to empty list.
[2023-10-17 22:35:50,663] [DEBUG] Sending session id: 2a16d43a-e7d4-463a-86f9-864a054e8433
[2023-10-17 22:35:50,940] [DEBUG] Starting MeiliSearch...
[2023-10-17 22:35:50,947] [DEBUG] Meilisearch started
[2023-10-17 22:35:52,870] [DEBUG] Loading Meilisearch index...
[2023-10-17 22:35:52,971] [DEBUG] Error loading meilisearch index: 'list' object has no attribute 'items'
[2023-10-17 22:35:54,362] [WARNING] Failed to kill process on port 7700 (no such process)
[2023-10-17 22:35:54,362] [DEBUG] Using MeiliSearch at URL: http://localhost:7700
[2023-10-17 22:35:56,681] [DEBUG] Starting MeiliSearch...
[2023-10-17 22:35:56,683] [DEBUG] Meilisearch started
[2023-10-17 22:35:57,472] [DEBUG] Loading Meilisearch index...
[2023-10-17 22:35:57,570] [DEBUG] Error loading meilisearch index: 'list' object has no attribute 'items'
[2023-10-17 22:35:58,656] [WARNING] Failed to kill process on port 7700 (no such process)
[2023-10-17 22:35:58,656] [DEBUG] Using MeiliSearch at URL: http://localhost:7700
[2023-10-17 23:05:43,400] [DEBUG] IDE websocket disconnected
[2023-10-17 23:05:43,400] [DEBUG] Closing ide websocket
[2023-10-17 23:05:49,236] [DEBUG] Health check
[2023-10-17 23:05:51,208] [DEBUG] Accepted websocket connection from Address(host='127.0.0.1', port=57807)
[2023-10-17 23:05:51,486] [DEBUG] Received message while initializing fileSaved
[2023-10-17 23:05:51,609] [DEBUG] Received message while initializing fileSaved
[2023-10-17 23:05:51,770] [DEBUG] Received message while initializing workspaceDirectory
[2023-10-17 23:05:51,796] [DEBUG] Received message while initializing uniqueId
[2023-10-17 23:05:51,818] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:05:51,819] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:05:52,597] [DEBUG] New session: None
[2023-10-17 23:05:52,599] [DEBUG] Loaded Continue config file from C:\Users\chudds\.continue\config.py
[2023-10-17 23:05:52,639] [DEBUG] Starting context manager
[2023-10-17 23:05:52,640] [WARNING] Failed to load saved_context_groups.json: Expecting value: line 1 column 1 (char 0). Reverting to empty list.
[2023-10-17 23:05:52,678] [DEBUG] Sending session id: 53893953-ace2-4ece-be2b-0764d1d7a686
[2023-10-17 23:05:54,142] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:05:54,142] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:05:57,317] [DEBUG] Starting MeiliSearch...
[2023-10-17 23:05:57,322] [DEBUG] Meilisearch started
[2023-10-17 23:05:58,035] [DEBUG] Loaded 0 documents into meilisearch in 0.0020008087158203125 seconds for context provider code
[2023-10-17 23:05:58,039] [DEBUG] Loaded 0 documents into meilisearch in 0.005001544952392578 seconds for context provider file
[2023-10-17 23:05:58,039] [DEBUG] Loaded 1 documents into meilisearch in 0.006001472473144531 seconds for context provider diff
[2023-10-17 23:05:58,042] [DEBUG] Loaded 1 documents into meilisearch in 0.009001493453979492 seconds for context provider terminal
[2023-10-17 23:05:58,043] [DEBUG] Loaded 1 documents into meilisearch in 0.010000467300415039 seconds for context provider url
[2023-10-17 23:05:58,044] [DEBUG] Loaded Meilisearch index
[2023-10-17 23:05:58,103] [DEBUG] Loading Meilisearch index...
[2023-10-17 23:05:58,140] [DEBUG] Error loading meilisearch index: 'list' object has no attribute 'items'
[2023-10-17 23:05:59,075] [WARNING] Failed to kill process on port 7700 (no such process)
[2023-10-17 23:05:59,075] [DEBUG] Using MeiliSearch at URL: http://localhost:7700
[2023-10-17 23:05:59,084] [DEBUG] Error loading meilisearch index: MeilisearchError. Error message: .
[2023-10-17 23:05:59,085] [DEBUG] Loaded Meilisearch index
[2023-10-17 23:30:58,346] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:31:00,662] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:31:00,662] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:31:20,638] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:36:39,969] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:36:40,020] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:36:42,291] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:36:42,291] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:36:42,338] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:36:42,834] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:37:15,406] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:37:17,704] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:37:17,751] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:38:03,624] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:38:05,959] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:38:06,266] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:39:45,980] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:39:46,021] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:39:48,295] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:39:48,340] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:39:48,356] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:39:48,761] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:40:57,345] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:40:59,661] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:40:59,677] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:41:06,474] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:41:08,790] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:41:08,790] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:41:32,123] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:41:34,449] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:41:34,449] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:42:38,484] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:42:38,522] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:42:40,798] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:42:40,814] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:42:40,845] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:42:41,466] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:43:38,067] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:43:38,098] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:43:40,384] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:43:40,406] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:43:40,422] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:43:40,716] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:49:56,562] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-17 23:49:58,870] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-17 23:49:58,901] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 00:06:36,372] [WARNING] Error sending IDE message, websocket probably closed: Unexpected ASGI message 'websocket.send', after sending 'websocket.close'.
[2023-10-18 00:06:38,703] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
[2023-10-18 00:06:39,016] [WARNING] Error adding document to meilisearch: MeilisearchCommunicationError, All connection attempts failed
